date,store_id,product_id,promo_type,discount_pct,display_flag,campaign_name
2023-11-14,10,112,Discount,0.1909570904863857,True,Clearance
2023-12-05,16,167,Bundle,0.30886515181264895,True,Summer Sale
2023-10-19,16,26,Discount,0.3992107071075949,True,Summer Sale
2023-04-28,23,54,Bundle,0.21744662695124853,True,Summer Sale
2023-02-17,19,172,Discount,0.1190869582057408,True,Summer Sale
2023-09-09,14,6,Discount,0.15255350212157545,True,Summer Sale
2023-01-17,8,160,Bundle,0.2011189307736873,True,Holiday Sale
2023-07-12,11,82,Discount,0.31131804145012854,True,Holiday Sale
2023-08-20,14,142,Discount,0.33809163415003846,True,Summer Sale
2023-04-08,22,112,Discount,0.14984462857904557,True,Clearance
2023-08-25,21,11,Discount,0.11619401669811377,True,Summer Sale
2023-10-09,23,72,Discount,0.3557260043667043,True,Clearance
2023-11-03,22,79,Bundle,0.14796459979421175,True,Clearance
2023-11-10,19,75,Bundle,0.22123964068588975,True,Holiday Sale
2023-01-27,11,45,Discount,0.24620549088911947,True,Summer Sale
2023-07-21,1,141,Bundle,0.3785752573888129,True,Summer Sale
2023-01-06,6,104,Discount,0.39508512254990846,True,Summer Sale
2023-09-07,10,100,Bundle,0.1420603844198072,True,Summer Sale
2023-04-26,16,107,Discount,0.23545368131451616,True,Holiday Sale
2023-08-04,10,86,Discount,0.14043891565827057,True,Summer Sale
2023-09-13,3,67,Discount,0.3427454481482256,True,Holiday Sale
2023-12-03,11,95,Bundle,0.12567548093418895,True,Clearance
2023-12-20,19,56,Bundle,0.3659999816838576,True,Holiday Sale
2023-11-20,21,73,Discount,0.18694501913904593,True,Summer Sale
2023-12-11,3,30,Discount,0.23035705593128197,True,Clearance
2023-06-06,11,4,Discount,0.38506731132138416,True,Clearance
2023-04-17,9,39,Discount,0.1402821754543154,True,Clearance
2023-03-14,12,194,Bundle,0.16420519568274017,True,Summer Sale
2023-02-14,14,68,Bundle,0.19672843682347124,True,Holiday Sale
2023-06-14,19,158,Bundle,0.20777095373194546,True,Summer Sale
2023-12-03,14,174,Discount,0.3772988558792568,True,Holiday Sale
2023-12-24,2,128,Bundle,0.2794358201144812,True,Clearance
2023-08-13,20,43,Discount,0.19508734312687656,True,Summer Sale
2023-02-06,9,33,Bundle,0.3330662427915231,True,Summer Sale
2023-04-05,9,10,Discount,0.1663097616865869,True,Holiday Sale
2023-08-13,2,63,Discount,0.17889693170433768,True,Summer Sale
2023-10-24,22,69,Bundle,0.3949902464092845,True,Summer Sale
2023-02-11,22,200,Bundle,0.24380000602595892,True,Summer Sale
2023-10-27,21,133,Bundle,0.35473481355976466,True,Holiday Sale
2023-12-02,11,58,Bundle,0.32613355820560624,True,Holiday Sale
2023-04-12,23,129,Bundle,0.258741798010077,True,Holiday Sale
2023-08-22,14,88,Discount,0.39542199573053605,True,Summer Sale
2023-09-13,24,111,Discount,0.2750444332409716,True,Holiday Sale
2023-12-23,6,130,Discount,0.17562010609225856,True,Summer Sale
2023-03-11,3,22,Bundle,0.3991316509585686,True,Holiday Sale
2023-07-01,11,127,Bundle,0.12616162854190677,True,Clearance
2023-08-05,2,134,Bundle,0.3532279973715732,True,Summer Sale
2023-04-13,7,32,Discount,0.28017880803869105,True,Clearance
2023-05-17,16,56,Discount,0.23241630200438748,True,Summer Sale
2023-10-28,25,26,Discount,0.39989514927374936,True,Clearance
2023-01-12,23,43,Discount,0.3645965292990595,True,Summer Sale
2023-10-13,17,18,Discount,0.28336622720281723,True,Summer Sale
2023-11-06,13,73,Bundle,0.21325561133136556,True,Clearance
2023-10-03,12,178,Bundle,0.11722895465013237,True,Clearance
2023-10-06,18,45,Discount,0.3413265275952784,True,Holiday Sale
2023-08-30,20,196,Discount,0.3903788910574987,True,Clearance
2023-10-03,17,124,Discount,0.26913218158213964,True,Holiday Sale
2023-01-13,11,174,Bundle,0.14225339748950241,True,Summer Sale
2023-07-31,11,166,Discount,0.16486053795878713,True,Clearance
2023-03-21,19,133,Discount,0.1861406263784366,True,Holiday Sale
2023-12-28,21,193,Discount,0.29022688154847937,True,Clearance
2023-10-09,25,45,Discount,0.3772806705822378,True,Holiday Sale
2023-04-26,9,32,Bundle,0.3243234132431279,True,Summer Sale
2023-02-19,2,36,Discount,0.1555864043716029,True,Summer Sale
2023-11-30,10,132,Discount,0.3915087700426966,True,Clearance
2023-08-24,2,65,Bundle,0.3206830193215896,True,Clearance
2023-02-05,17,26,Discount,0.25329787812633603,True,Clearance
2023-09-29,21,62,Discount,0.18349727983217168,True,Clearance
2023-11-12,11,98,Discount,0.10550685385493802,True,Clearance
2023-10-06,1,146,Discount,0.29542369048961126,True,Holiday Sale
2023-10-22,3,155,Bundle,0.36115177074106475,True,Holiday Sale
2023-06-17,5,2,Discount,0.36851557531646284,True,Holiday Sale
2023-07-21,16,79,Discount,0.15238458132290306,True,Clearance
2023-03-09,25,67,Discount,0.24407964580761182,True,Clearance
2023-09-10,21,78,Bundle,0.14255985477750083,True,Clearance
2023-12-12,24,147,Bundle,0.22308986327736235,True,Holiday Sale
2023-03-06,5,30,Bundle,0.317261691692416,True,Summer Sale
2023-11-18,1,2,Discount,0.31041701059247656,True,Clearance
2023-06-29,8,110,Bundle,0.24263839426966072,True,Clearance
2023-08-31,8,141,Discount,0.29315861489387524,True,Clearance
2023-12-22,5,181,Discount,0.15882966569896215,True,Clearance
2023-11-11,9,191,Bundle,0.2741087741975525,True,Summer Sale
2023-03-05,12,151,Bundle,0.3211395062977275,True,Holiday Sale
2023-09-28,24,191,Discount,0.38823973101557685,True,Summer Sale
2023-10-15,3,139,Bundle,0.12104138895317895,True,Clearance
2023-11-23,25,191,Discount,0.22487600388650197,True,Clearance
2023-08-24,8,183,Discount,0.399364735124062,True,Holiday Sale
2023-06-13,20,186,Discount,0.3758229800665551,True,Holiday Sale
2023-08-26,23,5,Discount,0.27920628045008744,True,Summer Sale
2023-06-30,25,45,Discount,0.20726298816814162,True,Summer Sale
2023-09-17,12,91,Discount,0.31754855365214585,True,Summer Sale
2023-12-23,4,167,Discount,0.23539433754545608,True,Summer Sale
2023-07-16,20,155,Discount,0.3581705102238951,True,Clearance
2023-05-04,14,106,Discount,0.33122599608992104,True,Clearance
2023-12-21,18,30,Bundle,0.25577652878834245,True,Holiday Sale
2023-07-11,11,52,Bundle,0.11318781673719001,True,Holiday Sale
2023-01-25,2,190,Bundle,0.15141031130734328,True,Holiday Sale
2023-03-22,25,141,Discount,0.35830499624752477,True,Summer Sale
2023-05-31,23,100,Bundle,0.2857031921061829,True,Holiday Sale
2023-03-14,9,40,Bundle,0.2157168402093198,True,Clearance
2023-06-21,4,85,Bundle,0.1911082144393888,True,Clearance
2023-01-25,8,13,Bundle,0.20383785157047274,True,Clearance
2023-03-09,8,52,Discount,0.2058590031040316,True,Holiday Sale
2023-03-03,19,63,Bundle,0.34226742684865774,True,Summer Sale
2023-11-05,9,12,Discount,0.37854578317497767,True,Summer Sale
2023-01-06,15,130,Bundle,0.3537673603982825,True,Clearance
2023-11-12,8,36,Bundle,0.3981883886511933,True,Summer Sale
2023-03-16,7,174,Discount,0.3765531816990073,True,Clearance
2023-10-29,9,31,Bundle,0.38942415767640215,True,Holiday Sale
2023-10-25,7,13,Bundle,0.11633867028887729,True,Holiday Sale
2023-05-15,18,16,Discount,0.1250497232977179,True,Clearance
2023-10-05,5,60,Discount,0.1655362884790651,True,Holiday Sale
2023-05-13,8,200,Bundle,0.21049857377247871,True,Holiday Sale
2023-12-02,7,126,Bundle,0.13493849622647708,True,Holiday Sale
2023-04-15,10,122,Bundle,0.15245241090335612,True,Clearance
2023-08-31,8,145,Bundle,0.25539965019545474,True,Holiday Sale
2023-07-16,5,16,Bundle,0.17124321686713967,True,Holiday Sale
2023-07-29,2,194,Bundle,0.3035052114154665,True,Holiday Sale
2023-06-16,18,195,Bundle,0.2376394020030351,True,Summer Sale
2023-07-04,1,132,Discount,0.24181941563371984,True,Holiday Sale
2023-06-02,25,162,Discount,0.31568198887761356,True,Clearance
2023-09-12,10,18,Bundle,0.24414994939521545,True,Clearance
2023-10-25,15,1,Bundle,0.15574393408444567,True,Summer Sale
2023-06-30,24,105,Bundle,0.22673986636467125,True,Summer Sale
2023-09-28,23,31,Bundle,0.27893782234201414,True,Summer Sale
2023-05-02,15,154,Discount,0.1980144629184485,True,Holiday Sale
2023-02-25,15,194,Bundle,0.12277760961318275,True,Clearance
2023-09-27,7,23,Bundle,0.35985035764673634,True,Clearance
2023-04-17,21,148,Bundle,0.2879181326591153,True,Clearance
2023-01-25,16,57,Discount,0.3864032427054289,True,Clearance
2023-07-02,6,167,Discount,0.3513009667770175,True,Clearance
2023-11-15,23,22,Bundle,0.11477228032785586,True,Holiday Sale
2023-02-24,3,186,Bundle,0.3368537589322913,True,Holiday Sale
2023-07-21,1,13,Bundle,0.29210949704946554,True,Clearance
2023-05-07,18,161,Bundle,0.23666007274348894,True,Clearance
2023-04-28,18,177,Discount,0.19816618118732587,True,Holiday Sale
2023-10-16,1,150,Bundle,0.11389261431658529,True,Summer Sale
2023-04-29,2,2,Discount,0.19101701480380234,True,Holiday Sale
2023-12-27,1,103,Bundle,0.3745821046079444,True,Holiday Sale
2023-12-02,5,185,Bundle,0.3086626004469064,True,Holiday Sale
2023-01-12,4,100,Bundle,0.1924260420873794,True,Clearance
2023-04-07,2,50,Discount,0.31761642719022276,True,Summer Sale
2023-05-28,2,132,Bundle,0.24645350352223788,True,Clearance
2023-10-26,9,158,Bundle,0.30264478350643487,True,Holiday Sale
2023-07-05,4,146,Bundle,0.3345476360720444,True,Holiday Sale
2023-04-28,13,69,Discount,0.3304467428922529,True,Holiday Sale
2023-12-08,2,116,Discount,0.31466692043511324,True,Summer Sale
2023-09-18,22,199,Bundle,0.13612035925763133,True,Holiday Sale
2023-09-07,20,157,Bundle,0.2642324853529884,True,Holiday Sale
2023-03-17,7,8,Bundle,0.167211573318774,True,Summer Sale
2023-07-04,24,77,Discount,0.36966558636794344,True,Clearance
2023-12-07,25,188,Discount,0.2730665095573249,True,Summer Sale
2023-01-12,4,94,Bundle,0.1499594439994846,True,Holiday Sale
2023-05-18,23,14,Discount,0.12618129660525096,True,Holiday Sale
2023-06-03,10,77,Discount,0.3715778766618023,True,Holiday Sale
2023-11-15,5,68,Discount,0.3598111320682086,True,Holiday Sale
2023-11-15,15,168,Bundle,0.24510725255923735,True,Clearance
2023-07-17,13,46,Bundle,0.20751269711400444,True,Holiday Sale
2023-01-14,22,28,Discount,0.25150367990279887,True,Summer Sale
2023-10-05,19,137,Discount,0.2893113446211465,True,Summer Sale
2023-11-28,25,73,Discount,0.19554048686242997,True,Clearance
2023-11-07,17,42,Discount,0.11445686156715877,True,Clearance
2023-01-14,23,181,Discount,0.3762630657257433,True,Summer Sale
2023-02-08,12,31,Discount,0.31881898114405527,True,Clearance
2023-06-08,12,5,Bundle,0.2913515946290792,True,Clearance
2023-02-13,11,96,Bundle,0.11063649580279919,True,Holiday Sale
2023-09-10,17,126,Bundle,0.1730663308260143,True,Clearance
2023-05-26,4,95,Bundle,0.3169595656423494,True,Holiday Sale
2023-09-14,13,165,Discount,0.34546159421163136,True,Holiday Sale
2023-06-10,12,177,Bundle,0.35958672886141174,True,Clearance
2023-02-25,19,157,Bundle,0.2626371988018195,True,Clearance
2023-03-21,3,98,Bundle,0.27304304202667995,True,Summer Sale
2023-12-06,16,113,Discount,0.3913510573242617,True,Holiday Sale
2023-09-04,6,71,Discount,0.3768906252422146,True,Summer Sale
2023-07-05,20,190,Bundle,0.29567231056895954,True,Clearance
2023-11-16,17,120,Discount,0.19362101598841458,True,Holiday Sale
2023-12-29,9,1,Bundle,0.3996447777822838,True,Clearance
2023-11-29,20,104,Bundle,0.34599401526843,True,Summer Sale
2023-11-22,16,124,Discount,0.16863015285038646,True,Holiday Sale
2023-06-13,4,96,Discount,0.3661899373715187,True,Holiday Sale
2023-04-11,21,90,Discount,0.22775152387528247,True,Holiday Sale
2023-10-30,6,183,Discount,0.33035902561332064,True,Holiday Sale
2023-10-04,23,97,Discount,0.282057477585713,True,Summer Sale
2023-04-23,5,128,Discount,0.19484651985755408,True,Holiday Sale
2023-09-05,10,81,Discount,0.2503869572855986,True,Clearance
2023-11-02,13,1,Discount,0.25928183276063,True,Summer Sale
2023-04-26,10,178,Bundle,0.3847835025366537,True,Clearance
2023-06-01,13,94,Discount,0.3113298833107258,True,Summer Sale
2023-09-13,11,87,Bundle,0.2591793790543496,True,Summer Sale
2023-02-28,3,127,Bundle,0.2716558774254912,True,Holiday Sale
2023-12-04,4,8,Discount,0.19559848957485793,True,Holiday Sale
2023-11-18,3,83,Bundle,0.14135552350615607,True,Holiday Sale
2023-03-04,13,182,Bundle,0.26538148977546294,True,Clearance
2023-03-28,7,112,Discount,0.255831551232399,True,Clearance
2023-01-27,16,101,Discount,0.36112476806692373,True,Summer Sale
2023-12-17,8,156,Discount,0.32613337927272557,True,Summer Sale
2023-08-28,13,166,Discount,0.3758648083479045,True,Clearance
2023-02-17,24,141,Discount,0.3369729700199635,True,Clearance
2023-06-14,14,11,Discount,0.34276487607752926,True,Holiday Sale
2023-08-09,12,121,Discount,0.35534503420432817,True,Clearance
2023-04-13,14,115,Discount,0.36685480950490135,True,Summer Sale
2023-08-11,6,96,Bundle,0.11785339328291622,True,Clearance
2023-11-13,15,167,Bundle,0.15855647636281567,True,Summer Sale
2023-05-05,4,18,Discount,0.326575161230116,True,Holiday Sale
2023-11-01,8,130,Discount,0.1792382414196414,True,Summer Sale
2023-09-23,25,13,Bundle,0.17563226051147773,True,Summer Sale
2023-03-18,16,67,Discount,0.13452385477197962,True,Holiday Sale
2023-02-21,24,178,Discount,0.15422446422032857,True,Clearance
2023-03-31,16,53,Discount,0.13665658105419332,True,Clearance
2023-01-24,17,47,Bundle,0.36185160415416184,True,Clearance
2023-09-13,13,70,Bundle,0.2295552121450687,True,Clearance
2023-01-30,6,56,Discount,0.11569729670160205,True,Holiday Sale
2023-08-09,20,103,Bundle,0.1589885356647057,True,Clearance
2023-12-17,20,164,Bundle,0.37185080211140664,True,Clearance
2023-12-02,1,154,Bundle,0.354312829695525,True,Clearance
2023-11-23,11,118,Discount,0.2380671223462306,True,Holiday Sale
2023-04-19,9,120,Bundle,0.26112741473273876,True,Summer Sale
2023-12-17,13,38,Discount,0.19375378043020197,True,Clearance
2023-09-23,6,133,Discount,0.1066719465498284,True,Holiday Sale
2023-05-30,11,27,Bundle,0.26252024318418177,True,Clearance
2023-01-13,23,163,Bundle,0.1743596880459568,True,Summer Sale
2023-07-15,13,62,Bundle,0.3839393905125231,True,Summer Sale
2023-05-28,24,130,Bundle,0.2684323396774575,True,Clearance
2023-03-18,13,47,Bundle,0.22260764878377914,True,Holiday Sale
2023-05-30,18,139,Discount,0.33299476214643586,True,Holiday Sale
2023-06-10,13,12,Discount,0.31749223026842643,True,Holiday Sale
2023-04-02,15,120,Bundle,0.12002557645999277,True,Clearance
2023-03-16,17,107,Bundle,0.35593182113473987,True,Clearance
2023-04-10,4,199,Discount,0.24626548813852364,True,Clearance
2023-06-26,1,11,Discount,0.21944384445053644,True,Clearance
2023-02-13,23,5,Bundle,0.335663897156364,True,Summer Sale
2023-06-11,15,8,Discount,0.3361332074896572,True,Holiday Sale
2023-04-28,2,91,Bundle,0.2861262594585774,True,Holiday Sale
2023-10-20,24,135,Discount,0.1411165124643213,True,Holiday Sale
2023-07-22,24,171,Discount,0.11824255753468932,True,Summer Sale
2023-12-14,7,6,Bundle,0.33346679895258646,True,Clearance
2023-11-28,23,135,Bundle,0.13344921738460078,True,Holiday Sale
2023-09-08,21,188,Bundle,0.12041529046936256,True,Summer Sale
2023-11-18,22,99,Bundle,0.10923850934154689,True,Clearance
2023-08-18,25,38,Bundle,0.38695372053040666,True,Summer Sale
2023-05-16,21,185,Discount,0.18175817267007927,True,Holiday Sale
2023-06-28,21,13,Bundle,0.23099358816781546,True,Summer Sale
2023-07-05,24,1,Discount,0.2184470348580078,True,Holiday Sale
2023-05-25,18,104,Bundle,0.24718121813665514,True,Holiday Sale
2023-12-01,8,180,Bundle,0.15903851783866854,True,Holiday Sale
2023-08-16,1,2,Bundle,0.311872032697698,True,Holiday Sale
2023-01-29,21,74,Bundle,0.3973065501956121,True,Holiday Sale
2023-08-29,23,67,Bundle,0.30229553822844746,True,Holiday Sale
2023-06-23,20,194,Bundle,0.1698951478586239,True,Holiday Sale
2023-06-08,14,85,Discount,0.36740517597923683,True,Clearance
2023-12-19,15,64,Bundle,0.28013434248550007,True,Clearance
2023-12-26,11,19,Bundle,0.2535078924452085,True,Holiday Sale
2023-08-19,15,7,Discount,0.22012961632005212,True,Summer Sale
2023-12-30,13,65,Bundle,0.22939856346342694,True,Summer Sale
2023-06-06,11,186,Bundle,0.39108938834920215,True,Summer Sale
2023-12-18,23,170,Discount,0.37201550884354617,True,Summer Sale
2023-09-18,11,119,Discount,0.14440927248143645,True,Holiday Sale
2023-03-18,5,72,Discount,0.21128568517802665,True,Summer Sale
2023-08-15,22,15,Bundle,0.228041034470292,True,Clearance
2023-01-15,22,135,Bundle,0.2854403628252069,True,Holiday Sale
2023-08-15,2,166,Bundle,0.36825952497153047,True,Holiday Sale
2023-12-17,6,168,Discount,0.18569247589482485,True,Holiday Sale
2023-03-23,12,99,Discount,0.37580412032316923,True,Holiday Sale
2023-01-08,24,195,Discount,0.32574198323323533,True,Summer Sale
2023-07-05,19,138,Discount,0.3132429809280245,True,Summer Sale
2023-03-22,16,165,Bundle,0.20062399631846772,True,Summer Sale
2023-12-06,20,46,Bundle,0.37900940261407334,True,Summer Sale
2023-08-02,21,84,Discount,0.15636253735067004,True,Holiday Sale
2023-02-02,11,124,Discount,0.2846986793795142,True,Holiday Sale
2023-03-24,10,66,Discount,0.31565223862204717,True,Holiday Sale
2023-11-02,2,48,Discount,0.2490795205389255,True,Holiday Sale
2023-04-24,5,157,Discount,0.3501157584535127,True,Clearance
2023-12-10,3,41,Discount,0.34659403370662106,True,Summer Sale
2023-04-12,21,86,Discount,0.1116577135162825,True,Holiday Sale
2023-10-19,16,159,Bundle,0.34291302337343554,True,Clearance
2023-05-29,9,145,Discount,0.2166972507428203,True,Holiday Sale
2023-02-08,2,55,Discount,0.1566970122918412,True,Summer Sale
2023-10-24,11,73,Discount,0.3098723664590438,True,Clearance
2023-07-07,9,30,Bundle,0.32084085643201554,True,Holiday Sale
2023-08-23,1,182,Discount,0.3244343999797096,True,Clearance
2023-04-03,21,158,Bundle,0.3535761560869378,True,Clearance
2023-01-12,25,59,Bundle,0.3816665173889233,True,Holiday Sale
2023-09-10,12,8,Bundle,0.17897635395821698,True,Summer Sale
2023-10-11,15,137,Discount,0.20090807008576717,True,Holiday Sale
2023-08-06,17,5,Bundle,0.3384790174046898,True,Summer Sale
2023-04-28,6,31,Discount,0.3114433161364884,True,Clearance
2023-10-14,9,176,Discount,0.3299939070330097,True,Holiday Sale
2023-06-20,22,138,Discount,0.10495324350730123,True,Summer Sale
2023-01-22,17,149,Bundle,0.200998893688266,True,Holiday Sale
2023-02-06,7,105,Discount,0.24750632671076792,True,Holiday Sale
2023-10-10,6,147,Bundle,0.14315115552940938,True,Holiday Sale
2023-11-30,18,127,Discount,0.32037812693290746,True,Clearance
2023-09-13,14,141,Bundle,0.20848862973898602,True,Clearance
2023-01-06,13,188,Discount,0.10105343539274536,True,Summer Sale
2023-11-13,11,124,Bundle,0.18847133883891798,True,Holiday Sale
2023-01-18,4,49,Discount,0.3631614731380055,True,Clearance
2023-11-24,16,138,Bundle,0.23124293900831733,True,Holiday Sale
2023-06-21,11,164,Discount,0.2572352187984299,True,Clearance
2023-09-11,1,92,Discount,0.3086892612391703,True,Clearance
2023-02-13,6,2,Discount,0.27254525214102093,True,Holiday Sale
2023-05-17,23,154,Bundle,0.17908905386162835,True,Clearance
2023-11-14,2,150,Discount,0.2572306593634245,True,Holiday Sale
2023-02-16,2,31,Discount,0.28513045175540497,True,Clearance
2023-12-27,23,119,Discount,0.387520126830059,True,Clearance
2023-02-26,2,156,Bundle,0.21031004109332058,True,Clearance
2023-02-07,19,146,Discount,0.16978793483207172,True,Clearance
2023-02-12,13,14,Discount,0.1460940264255331,True,Clearance
2023-03-07,4,143,Discount,0.35815875635883343,True,Clearance
2023-01-19,5,115,Bundle,0.21336164882661188,True,Clearance
2023-03-11,19,7,Bundle,0.14402789849196074,True,Clearance
2023-12-07,5,133,Discount,0.23104672633694556,True,Summer Sale
2023-05-15,15,54,Bundle,0.2619455380655139,True,Holiday Sale
2023-06-15,11,98,Discount,0.2521472769684312,True,Clearance
2023-10-08,11,163,Discount,0.166109023539125,True,Clearance
2023-09-14,7,71,Discount,0.15369114199297504,True,Summer Sale
2023-06-28,25,127,Bundle,0.17886197231745493,True,Summer Sale
2023-03-13,17,53,Discount,0.2302952964821995,True,Summer Sale
2023-02-22,9,6,Discount,0.36858921668999856,True,Holiday Sale
2023-05-25,15,89,Discount,0.24258914035783696,True,Summer Sale
2023-02-16,8,101,Bundle,0.11441152710525407,True,Clearance
2023-12-02,4,16,Bundle,0.11642405857464197,True,Holiday Sale
2023-05-24,14,16,Bundle,0.24802955439011112,True,Clearance
2023-02-25,24,73,Discount,0.3187234912932817,True,Clearance
2023-08-14,25,129,Discount,0.32713653886374233,True,Holiday Sale
2023-12-19,22,161,Bundle,0.3052609133728903,True,Clearance
2023-09-02,20,119,Discount,0.3261625611066067,True,Summer Sale
2023-09-02,19,136,Discount,0.18306599698092021,True,Summer Sale
2023-09-16,11,34,Discount,0.29592567448579543,True,Summer Sale
2023-12-07,9,153,Bundle,0.35636728950810737,True,Holiday Sale
2023-01-20,2,137,Discount,0.15878428991898672,True,Clearance
2023-06-21,10,30,Bundle,0.15013398268916114,True,Holiday Sale
2023-01-03,7,52,Discount,0.2231480596016125,True,Clearance
2023-09-07,22,146,Bundle,0.34472742106142606,True,Holiday Sale
2023-02-14,1,126,Bundle,0.13316783992341205,True,Summer Sale
2023-11-26,7,34,Bundle,0.22809502176269253,True,Summer Sale
2023-01-02,2,40,Bundle,0.18769469136339234,True,Holiday Sale
2023-12-16,24,95,Bundle,0.34801006320390193,True,Clearance
2023-09-17,2,67,Discount,0.259786284148593,True,Holiday Sale
2023-04-11,15,115,Bundle,0.30715517558223765,True,Summer Sale
2023-10-26,16,84,Discount,0.21833413582885142,True,Clearance
2023-06-28,1,175,Discount,0.3208717904225846,True,Summer Sale
2023-01-03,20,197,Discount,0.3156305802473593,True,Summer Sale
2023-04-25,22,83,Discount,0.37302053584004713,True,Holiday Sale
2023-05-01,12,132,Discount,0.3087230337986431,True,Clearance
2023-11-06,21,147,Discount,0.18311428272815145,True,Holiday Sale
2023-09-03,13,98,Discount,0.17185368684489175,True,Summer Sale
2023-07-07,12,58,Discount,0.34317893064956506,True,Summer Sale
2023-08-15,11,71,Discount,0.17365243320026275,True,Clearance
2023-11-09,7,133,Discount,0.29224689015578054,True,Clearance
2023-03-23,16,70,Discount,0.3169101910578752,True,Summer Sale
2023-11-15,17,172,Discount,0.36442632113238105,True,Summer Sale
2023-03-19,18,35,Discount,0.37107633493743464,True,Clearance
2023-07-24,12,36,Bundle,0.27130748949723005,True,Summer Sale
2023-06-23,9,60,Discount,0.17736505238325445,True,Summer Sale
2023-05-05,4,84,Discount,0.39746091600860545,True,Clearance
2023-09-04,19,56,Discount,0.18568983311128423,True,Clearance
2023-05-07,12,164,Discount,0.10458928501530845,True,Clearance
2023-06-19,9,159,Discount,0.18173119889981693,True,Summer Sale
2023-01-04,13,24,Discount,0.101996775069916,True,Holiday Sale
2023-08-05,5,96,Discount,0.32102100561721525,True,Holiday Sale
2023-07-26,3,67,Bundle,0.39088067380260405,True,Summer Sale
2023-10-15,23,185,Bundle,0.1299711846722778,True,Summer Sale
2023-05-09,22,200,Bundle,0.17690185524247987,True,Summer Sale
2023-12-11,22,115,Bundle,0.10165072796683197,True,Holiday Sale
2023-10-11,3,93,Discount,0.3909470921755337,True,Clearance
2023-09-28,11,159,Discount,0.22911418887085175,True,Summer Sale
2023-02-17,20,169,Discount,0.33455106503989374,True,Holiday Sale
2023-04-06,6,22,Bundle,0.18818204329745836,True,Summer Sale
2023-12-30,16,85,Discount,0.1720626830894043,True,Clearance
2023-11-14,3,189,Bundle,0.3292016316223954,True,Summer Sale
2023-01-12,17,138,Discount,0.24880364565381513,True,Summer Sale
2023-10-06,6,165,Discount,0.35651090510718386,True,Holiday Sale
2023-10-20,15,72,Bundle,0.10700786559963138,True,Holiday Sale
2023-01-12,5,32,Discount,0.2869802393204493,True,Clearance
2023-11-21,8,41,Discount,0.3665139600261845,True,Summer Sale
2023-09-07,23,79,Bundle,0.3764157318909257,True,Summer Sale
2023-01-16,22,158,Bundle,0.3099379973835843,True,Summer Sale
2023-08-15,2,62,Discount,0.19343092098890882,True,Clearance
2023-05-28,14,140,Discount,0.16987076426536754,True,Holiday Sale
2023-04-17,10,8,Discount,0.2353109132997072,True,Clearance
2023-10-23,7,11,Discount,0.2584538250044729,True,Holiday Sale
2023-07-19,4,145,Bundle,0.36072949384033826,True,Summer Sale
2023-05-30,2,117,Bundle,0.2238259053064396,True,Clearance
2023-04-01,16,22,Discount,0.15785427210902353,True,Holiday Sale
2023-03-18,2,175,Bundle,0.17551470945486086,True,Clearance
2023-04-01,15,141,Bundle,0.2936151474829343,True,Clearance
2023-06-18,8,151,Discount,0.1400052662745966,True,Holiday Sale
2023-12-31,1,121,Discount,0.3241707516063832,True,Clearance
2023-08-09,21,32,Bundle,0.15439895115041807,True,Holiday Sale
2023-11-02,24,23,Bundle,0.1320590245642611,True,Summer Sale
2023-01-31,24,10,Bundle,0.3077547947474861,True,Clearance
2023-12-25,4,108,Discount,0.13425660837215797,True,Clearance
2023-10-15,2,92,Bundle,0.2602705557145939,True,Summer Sale
2023-12-09,17,189,Bundle,0.39918036291411985,True,Holiday Sale
2023-06-23,5,169,Bundle,0.19159567681674006,True,Clearance
2023-01-10,1,37,Discount,0.2067430307916111,True,Holiday Sale
2023-01-03,7,87,Discount,0.28475480269627995,True,Holiday Sale
2023-06-26,19,159,Discount,0.3577731398098688,True,Clearance
2023-12-07,15,45,Bundle,0.1114116091213721,True,Summer Sale
2023-02-17,20,111,Discount,0.1938699848990168,True,Clearance
2023-05-29,23,39,Discount,0.10774313833291965,True,Holiday Sale
2023-12-09,11,41,Bundle,0.36409902934546734,True,Holiday Sale
2023-07-18,18,88,Discount,0.3878062309159157,True,Clearance
2023-05-03,24,192,Discount,0.31679619289103056,True,Summer Sale
2023-10-05,17,12,Discount,0.3806358975380384,True,Holiday Sale
2023-01-13,15,175,Discount,0.11522069710644739,True,Summer Sale
2023-03-16,22,50,Discount,0.23386050476775536,True,Holiday Sale
2023-09-25,15,125,Discount,0.36782295856250113,True,Clearance
2023-05-13,19,162,Discount,0.3371523280186046,True,Clearance
2023-05-11,6,4,Discount,0.19610095386569676,True,Summer Sale
2023-04-30,2,73,Discount,0.3609005590996318,True,Summer Sale
2023-09-05,24,2,Bundle,0.3705873300387392,True,Summer Sale
2023-08-09,10,35,Discount,0.3090934802101406,True,Holiday Sale
2023-07-31,2,13,Bundle,0.21339210927609026,True,Summer Sale
2023-07-27,18,68,Discount,0.25294634512462166,True,Clearance
2023-03-13,1,11,Discount,0.24565345680586903,True,Holiday Sale
2023-01-10,25,63,Discount,0.1331495510341851,True,Holiday Sale
2023-07-12,5,150,Discount,0.28075725883043906,True,Summer Sale
2023-12-04,20,200,Discount,0.37584443898384634,True,Clearance
2023-10-27,14,113,Bundle,0.17176772075933572,True,Holiday Sale
2023-04-13,24,108,Discount,0.36871407093457464,True,Summer Sale
2023-05-08,19,57,Bundle,0.1950465694683785,True,Summer Sale
